#SNAME	SCANTYPE	FRAME	LONGITUDE	LATITUDE	DATETIME	SIDEREALTIME
C/2012	TLESCAN	EQ	16:03:59.92	-22:48:22.4	2013/11/28 06:34:24	11:40:42.69
C/2012	TLESCAN	EQ	16:03:59.99	-22:48:22.4	2013/11/28 06:34:28	11:40:46.70
C/2012	TLESCAN	EQ	16:04:00.07	-22:48:22.4	2013/11/28 06:34:32	11:40:50.71
C/2012	TLESCAN	EQ	16:04:00.14	-22:48:22.3	2013/11/28 06:34:36	11:40:54.72
C/2012	TLESCAN	EQ	16:04:00.21	-22:48:22.3	2013/11/28 06:34:40	11:40:58.73
C/2012	TLESCAN	EQ	16:04:00.29	-22:48:22.3	2013/11/28 06:34:44	11:41:02.75
C/2012	TLESCAN	EQ	16:04:00.36	-22:48:22.3	2013/11/28 06:34:48	11:41:06.76
C/2012	TLESCAN	EQ	16:04:00.43	-22:48:22.3	2013/11/28 06:34:52	11:41:10.77
C/2012	TLESCAN	EQ	16:04:00.50	-22:48:22.3	2013/11/28 06:34:56	11:41:14.78
C/2012	TLESCAN	EQ	16:04:00.58	-22:48:22.3	2013/11/28 06:35:01	11:41:18.79
C/2012	TLESCAN	EQ	16:04:00.67	-22:48:22.3	2013/11/28 06:35:06	11:41:23.80
C/2012	TLESCAN	EQ	16:04:00.76	-22:48:22.2	2013/11/28 06:35:10	11:41:28.82
C/2012	TLESCAN	EQ	16:04:00.83	-22:48:22.2	2013/11/28 06:35:14	11:41:32.83
C/2012	TLESCAN	EQ	16:04:00.90	-22:48:22.2	2013/11/28 06:35:18	11:41:36.84
C/2012	TLESCAN	EQ	16:04:00.98	-22:48:22.2	2013/11/28 06:35:22	11:41:40.85
C/2012	TLESCAN	EQ	16:04:01.05	-22:48:22.2	2013/11/28 06:35:26	11:41:44.86
C/2012	TLESCAN	EQ	16:04:01.12	-22:48:22.2	2013/11/28 06:35:30	11:41:48.87
C/2012	TLESCAN	EQ	16:04:01.20	-22:48:22.2	2013/11/28 06:35:34	11:41:52.88
C/2012	TLESCAN	EQ	16:04:01.27	-22:48:22.2	2013/11/28 06:35:38	11:41:56.89
C/2012	TLESCAN	EQ	16:04:01.34	-22:48:22.1	2013/11/28 06:35:42	11:42:00.90
C/2012	TLESCAN	EQ	16:04:01.41	-22:48:22.1	2013/11/28 06:35:47	11:42:04.92
C/2012	TLESCAN	EQ	16:04:01.51	-22:48:22.1	2013/11/28 06:35:52	11:42:09.93
C/2012	TLESCAN	EQ	16:04:01.60	-22:48:22.1	2013/11/28 06:35:57	11:42:14.94
C/2012	TLESCAN	EQ	16:04:01.69	-22:48:22.1	2013/11/28 06:36:01	11:42:19.96
C/2012	TLESCAN	EQ	16:04:01.76	-22:48:22.1	2013/11/28 06:36:06	11:42:23.97
C/2012	TLESCAN	EQ	16:04:01.85	-22:48:22.1	2013/11/28 06:36:11	11:42:28.98
C/2012	TLESCAN	EQ	16:04:01.94	-22:48:22.0	2013/11/28 06:36:16	11:42:33.99
C/2012	TLESCAN	EQ	16:04:02.03	-22:48:22.0	2013/11/28 06:36:21	11:42:39.01
C/2012	TLESCAN	EQ	16:04:02.12	-22:48:22.0	2013/11/28 06:36:25	11:42:44.02
C/2012	TLESCAN	EQ	16:04:02.20	-22:48:22.0	2013/11/28 06:36:30	11:42:48.03
C/2012	TLESCAN	EQ	16:04:02.29	-22:48:22.0	2013/11/28 06:36:35	11:42:53.05
C/2012	TLESCAN	EQ	16:04:02.38	-22:48:22.0	2013/11/28 06:36:40	11:42:58.06
C/2012	TLESCAN	EQ	16:04:02.47	-22:48:21.9	2013/11/28 06:36:44	11:43:03.07
C/2012	TLESCAN	EQ	16:04:02.54	-22:48:21.9	2013/11/28 06:36:49	11:43:07.08
C/2012	TLESCAN	EQ	16:04:02.63	-22:48:21.9	2013/11/28 06:36:54	11:43:12.10
C/2012	TLESCAN	EQ	16:04:02.73	-22:48:21.9	2013/11/28 06:36:59	11:43:17.11
C/2012	TLESCAN	EQ	16:04:02.82	-22:48:21.9	2013/11/28 06:37:03	11:43:22.13
C/2012	TLESCAN	EQ	16:04:02.89	-22:48:21.9	2013/11/28 06:37:07	11:43:26.14
C/2012	TLESCAN	EQ	16:04:02.96	-22:48:21.9	2013/11/28 06:37:11	11:43:30.15
C/2012	TLESCAN	EQ	16:04:03.04	-22:48:21.8	2013/11/28 06:37:15	11:43:34.16
C/2012	TLESCAN	EQ	16:04:03.11	-22:48:21.8	2013/11/28 06:37:19	11:43:38.17
C/2012	TLESCAN	EQ	16:04:03.18	-22:48:21.8	2013/11/28 06:37:23	11:43:42.18
C/2012	TLESCAN	EQ	16:04:03.25	-22:48:21.8	2013/11/28 06:37:27	11:43:46.19
C/2012	TLESCAN	EQ	16:04:03.33	-22:48:21.8	2013/11/28 06:37:31	11:43:50.20
C/2012	TLESCAN	EQ	16:04:03.40	-22:48:21.8	2013/11/28 06:37:35	11:43:54.21
C/2012	TLESCAN	EQ	16:04:03.47	-22:48:21.8	2013/11/28 06:37:39	11:43:58.22
C/2012	TLESCAN	EQ	16:04:03.55	-22:48:21.8	2013/11/28 06:37:43	11:44:02.24
C/2012	TLESCAN	EQ	16:04:03.62	-22:48:21.7	2013/11/28 06:37:47	11:44:06.25
C/2012	TLESCAN	EQ	16:04:03.69	-22:48:21.7	2013/11/28 06:37:51	11:44:10.26
C/2012	TLESCAN	EQ	16:04:03.76	-22:48:21.7	2013/11/28 06:37:55	11:44:14.27
C/2012	TLESCAN	EQ	16:04:03.84	-22:48:21.7	2013/11/28 06:37:59	11:44:18.28
C/2012	TLESCAN	EQ	16:04:03.91	-22:48:21.7	2013/11/28 06:38:04	11:44:22.29
C/2012	TLESCAN	EQ	16:04:04.00	-22:48:21.7	2013/11/28 06:38:09	11:44:27.30
C/2012	TLESCAN	EQ	16:04:04.09	-22:48:21.7	2013/11/28 06:38:14	11:44:32.32
C/2012	TLESCAN	EQ	16:04:04.18	-22:48:21.6	2013/11/28 06:38:18	11:44:37.33
C/2012	TLESCAN	EQ	16:04:04.26	-22:48:21.6	2013/11/28 06:38:22	11:44:41.34
C/2012	TLESCAN	EQ	16:04:04.33	-22:48:21.6	2013/11/28 06:38:26	11:44:45.35
C/2012	TLESCAN	EQ	16:04:04.40	-22:48:21.6	2013/11/28 06:38:30	11:44:49.36
C/2012	TLESCAN	EQ	16:04:04.48	-22:48:21.6	2013/11/28 06:38:34	11:44:53.38
C/2012	TLESCAN	EQ	16:04:04.55	-22:48:21.6	2013/11/28 06:38:38	11:44:57.39
C/2012	TLESCAN	EQ	16:04:04.62	-22:48:21.6	2013/11/28 06:38:42	11:45:01.40
C/2012	TLESCAN	EQ	16:04:04.69	-22:48:21.6	2013/11/28 06:38:47	11:45:05.41
C/2012	TLESCAN	EQ	16:04:04.79	-22:48:21.5	2013/11/28 06:38:52	11:45:10.42
C/2012	TLESCAN	EQ	16:04:04.88	-22:48:21.5	2013/11/28 06:38:57	11:45:15.44
C/2012	TLESCAN	EQ	16:04:04.97	-22:48:21.5	2013/11/28 06:39:01	11:45:20.45
C/2012	TLESCAN	EQ	16:04:05.04	-22:48:21.5	2013/11/28 06:39:06	11:45:24.46
C/2012	TLESCAN	EQ	16:04:05.13	-22:48:21.5	2013/11/28 06:39:11	11:45:29.47
C/2012	TLESCAN	EQ	16:04:05.22	-22:48:21.5	2013/11/28 06:39:16	11:45:34.49
C/2012	TLESCAN	EQ	16:04:05.31	-22:48:21.4	2013/11/28 06:39:20	11:45:39.50
C/2012	TLESCAN	EQ	16:04:05.39	-22:48:21.4	2013/11/28 06:39:25	11:45:43.51
C/2012	TLESCAN	EQ	16:04:05.48	-22:48:21.4	2013/11/28 06:39:30	11:45:48.53
C/2012	TLESCAN	EQ	16:04:05.57	-22:48:21.4	2013/11/28 06:39:35	11:45:53.54
C/2012	TLESCAN	EQ	16:04:05.66	-22:48:21.4	2013/11/28 06:39:40	11:45:58.55
C/2012	TLESCAN	EQ	16:04:05.75	-22:48:21.4	2013/11/28 06:39:44	11:46:03.57
C/2012	TLESCAN	EQ	16:04:05.82	-22:48:21.3	2013/11/28 06:39:49	11:46:07.58
C/2012	TLESCAN	EQ	16:04:05.92	-22:48:21.3	2013/11/28 06:39:54	11:46:12.59
C/2012	TLESCAN	EQ	16:04:06.01	-22:48:21.3	2013/11/28 06:39:59	11:46:17.61
C/2012	TLESCAN	EQ	16:04:06.10	-22:48:21.3	2013/11/28 06:40:04	11:46:22.62
C/2012	TLESCAN	EQ	16:04:06.19	-22:48:21.3	2013/11/28 06:40:09	11:46:27.63
C/2012	TLESCAN	EQ	16:04:06.28	-22:48:21.3	2013/11/28 06:40:14	11:46:32.65
C/2012	TLESCAN	EQ	16:04:06.37	-22:48:21.2	2013/11/28 06:40:19	11:46:37.66
C/2012	TLESCAN	EQ	16:04:06.46	-22:48:21.2	2013/11/28 06:40:24	11:46:42.67
C/2012	TLESCAN	EQ	16:04:06.55	-22:48:21.2	2013/11/28 06:40:29	11:46:47.69
C/2012	TLESCAN	EQ	16:04:06.65	-22:48:21.2	2013/11/28 06:40:34	11:46:52.70
C/2012	TLESCAN	EQ	16:04:06.74	-22:48:21.2	2013/11/28 06:40:38	11:46:57.71
C/2012	TLESCAN	EQ	16:04:06.81	-22:48:21.2	2013/11/28 06:40:43	11:47:01.73
C/2012	TLESCAN	EQ	16:04:06.90	-22:48:21.1	2013/11/28 06:40:48	11:47:06.74
C/2012	TLESCAN	EQ	16:04:06.99	-22:48:21.1	2013/11/28 06:40:53	11:47:11.75
C/2012	TLESCAN	EQ	16:04:07.08	-22:48:21.1	2013/11/28 06:40:58	11:47:16.77
C/2012	TLESCAN	EQ	16:04:07.17	-22:48:21.1	2013/11/28 06:41:02	11:47:21.78
C/2012	TLESCAN	EQ	16:04:07.25	-22:48:21.1	2013/11/28 06:41:06	11:47:25.79
C/2012	TLESCAN	EQ	16:04:07.32	-22:48:21.1	2013/11/28 06:41:10	11:47:29.80
C/2012	TLESCAN	EQ	16:04:07.39	-22:48:21.1	2013/11/28 06:41:14	11:47:33.81
C/2012	TLESCAN	EQ	16:04:07.47	-22:48:21.0	2013/11/28 06:41:18	11:47:37.82
C/2012	TLESCAN	EQ	16:04:07.54	-22:48:21.0	2013/11/28 06:41:22	11:47:41.83
C/2012	TLESCAN	EQ	16:04:07.61	-22:48:21.0	2013/11/28 06:41:26	11:47:45.85
C/2012	TLESCAN	EQ	16:04:07.69	-22:48:21.0	2013/11/28 06:41:30	11:47:49.86
C/2012	TLESCAN	EQ	16:04:07.76	-22:48:21.0	2013/11/28 06:41:34	11:47:53.87
C/2012	TLESCAN	EQ	16:04:07.83	-22:48:21.0	2013/11/28 06:41:38	11:47:57.88
C/2012	TLESCAN	EQ	16:04:07.90	-22:48:21.0	2013/11/28 06:41:42	11:48:01.89
C/2012	TLESCAN	EQ	16:04:07.98	-22:48:20.9	2013/11/28 06:41:47	11:48:05.90
C/2012	TLESCAN	EQ	16:04:08.07	-22:48:20.9	2013/11/28 06:41:52	11:48:10.91
C/2012	TLESCAN	EQ	16:04:08.16	-22:48:20.9	2013/11/28 06:41:56	11:48:15.93
C/2012	TLESCAN	EQ	16:04:08.23	-22:48:20.9	2013/11/28 06:42:01	11:48:19.94
C/2012	TLESCAN	EQ	16:04:08.32	-22:48:20.9	2013/11/28 06:42:06	11:48:24.95
C/2012	TLESCAN	EQ	16:04:08.42	-22:48:20.9	2013/11/28 06:42:11	11:48:29.97
C/2012	TLESCAN	EQ	16:04:08.51	-22:48:20.8	2013/11/28 06:42:16	11:48:34.98
C/2012	TLESCAN	EQ	16:04:08.60	-22:48:20.8	2013/11/28 06:42:20	11:48:39.99
C/2012	TLESCAN	EQ	16:04:08.67	-22:48:20.8	2013/11/28 06:42:25	11:48:44.00
C/2012	TLESCAN	EQ	16:04:08.76	-22:48:20.8	2013/11/28 06:42:30	11:48:49.02
C/2012	TLESCAN	EQ	16:04:08.85	-22:48:20.8	2013/11/28 06:42:35	11:48:54.03
C/2012	TLESCAN	EQ	16:04:08.95	-22:48:20.8	2013/11/28 06:42:39	11:48:59.05
C/2012	TLESCAN	EQ	16:04:09.02	-22:48:20.7	2013/11/28 06:42:44	11:49:03.06
C/2012	TLESCAN	EQ	16:04:09.11	-22:48:20.7	2013/11/28 06:42:49	11:49:08.07
C/2012	TLESCAN	EQ	16:04:09.20	-22:48:20.7	2013/11/28 06:42:54	11:49:13.08
C/2012	TLESCAN	EQ	16:04:09.29	-22:48:20.7	2013/11/28 06:42:59	11:49:18.10
C/2012	TLESCAN	EQ	16:04:09.38	-22:48:20.7	2013/11/28 06:43:04	11:49:23.11
C/2012	TLESCAN	EQ	16:04:09.48	-22:48:20.7	2013/11/28 06:43:09	11:49:28.13
C/2012	TLESCAN	EQ	16:04:09.57	-22:48:20.6	2013/11/28 06:43:14	11:49:33.14
C/2012	TLESCAN	EQ	16:04:09.66	-22:48:20.6	2013/11/28 06:43:19	11:49:38.15
C/2012	TLESCAN	EQ	16:04:09.75	-22:48:20.6	2013/11/28 06:43:24	11:49:43.17
C/2012	TLESCAN	EQ	16:04:09.84	-22:48:20.6	2013/11/28 06:43:29	11:49:48.18
C/2012	TLESCAN	EQ	16:04:09.93	-22:48:20.6	2013/11/28 06:43:34	11:49:53.19
C/2012	TLESCAN	EQ	16:04:10.02	-22:48:20.6	2013/11/28 06:43:38	11:49:58.21
C/2012	TLESCAN	EQ	16:04:10.10	-22:48:20.5	2013/11/28 06:43:43	11:50:02.22
C/2012	TLESCAN	EQ	16:04:10.19	-22:48:20.5	2013/11/28 06:43:48	11:50:07.23
C/2012	TLESCAN	EQ	16:04:10.28	-22:48:20.5	2013/11/28 06:43:53	11:50:12.25
C/2012	TLESCAN	EQ	16:04:10.37	-22:48:20.5	2013/11/28 06:43:57	11:50:17.26
C/2012	TLESCAN	EQ	16:04:10.44	-22:48:20.5	2013/11/28 06:44:01	11:50:21.27
C/2012	TLESCAN	EQ	16:04:10.52	-22:48:20.5	2013/11/28 06:44:05	11:50:25.28
C/2012	TLESCAN	EQ	16:04:10.59	-22:48:20.4	2013/11/28 06:44:09	11:50:29.29
C/2012	TLESCAN	EQ	16:04:10.66	-22:48:20.4	2013/11/28 06:44:13	11:50:33.30
C/2012	TLESCAN	EQ	16:04:10.74	-22:48:20.4	2013/11/28 06:44:17	11:50:37.31
C/2012	TLESCAN	EQ	16:04:10.81	-22:48:20.4	2013/11/28 06:44:21	11:50:41.33
C/2012	TLESCAN	EQ	16:04:10.88	-22:48:20.4	2013/11/28 06:44:25	11:50:45.34
C/2012	TLESCAN	EQ	16:04:10.96	-22:48:20.4	2013/11/28 06:44:29	11:50:49.35
C/2012	TLESCAN	EQ	16:04:11.03	-22:48:20.4	2013/11/28 06:44:33	11:50:53.36
C/2012	TLESCAN	EQ	16:04:11.10	-22:48:20.3	2013/11/28 06:44:37	11:50:57.37
C/2012	TLESCAN	EQ	16:04:11.17	-22:48:20.3	2013/11/28 06:44:41	11:51:01.38
C/2012	TLESCAN	EQ	16:04:11.25	-22:48:20.3	2013/11/28 06:44:45	11:51:05.39
C/2012	TLESCAN	EQ	16:04:11.32	-22:48:20.3	2013/11/28 06:44:49	11:51:09.40
C/2012	TLESCAN	EQ	16:04:11.39	-22:48:20.3	2013/11/28 06:44:53	11:51:13.41
C/2012	TLESCAN	EQ	16:04:11.47	-22:48:20.3	2013/11/28 06:44:57	11:51:17.42
C/2012	TLESCAN	EQ	16:04:11.54	-22:48:20.2	2013/11/28 06:45:01	11:51:21.43
C/2012	TLESCAN	EQ	16:04:11.61	-22:48:20.2	2013/11/28 06:45:06	11:51:25.45
C/2012	TLESCAN	EQ	16:04:11.70	-22:48:20.2	2013/11/28 06:45:11	11:51:30.46
C/2012	TLESCAN	EQ	16:04:11.80	-22:48:20.2	2013/11/28 06:45:15	11:51:35.47
C/2012	TLESCAN	EQ	16:04:11.87	-22:48:20.2	2013/11/28 06:45:20	11:51:39.48
C/2012	TLESCAN	EQ	16:04:11.96	-22:48:20.2	2013/11/28 06:45:25	11:51:44.50
C/2012	TLESCAN	EQ	16:04:12.05	-22:48:20.1	2013/11/28 06:45:30	11:51:49.51
C/2012	TLESCAN	EQ	16:04:12.14	-22:48:20.1	2013/11/28 06:45:35	11:51:54.52
C/2012	TLESCAN	EQ	16:04:12.23	-22:48:20.1	2013/11/28 06:45:39	11:51:59.54
C/2012	TLESCAN	EQ	16:04:12.31	-22:48:20.1	2013/11/28 06:45:44	11:52:03.55
C/2012	TLESCAN	EQ	16:04:12.40	-22:48:20.1	2013/11/28 06:45:49	11:52:08.56
C/2012	TLESCAN	EQ	16:04:12.49	-22:48:20.1	2013/11/28 06:45:54	11:52:13.58
C/2012	TLESCAN	EQ	16:04:12.58	-22:48:20.0	2013/11/28 06:45:58	11:52:18.59
C/2012	TLESCAN	EQ	16:04:12.66	-22:48:20.0	2013/11/28 06:46:03	11:52:22.60
C/2012	TLESCAN	EQ	16:04:12.75	-22:48:20.0	2013/11/28 06:46:08	11:52:27.62
C/2012	TLESCAN	EQ	16:04:12.84	-22:48:20.0	2013/11/28 06:46:13	11:52:32.63
C/2012	TLESCAN	EQ	16:04:12.93	-22:48:20.0	2013/11/28 06:46:18	11:52:37.64
C/2012	TLESCAN	EQ	16:04:13.02	-22:48:19.9	2013/11/28 06:46:22	11:52:42.66
C/2012	TLESCAN	EQ	16:04:13.09	-22:48:19.9	2013/11/28 06:46:27	11:52:46.67
C/2012	TLESCAN	EQ	16:04:13.19	-22:48:19.9	2013/11/28 06:46:32	11:52:51.68
C/2012	TLESCAN	EQ	16:04:13.28	-22:48:19.9	2013/11/28 06:46:37	11:52:56.69
C/2012	TLESCAN	EQ	16:04:13.37	-22:48:19.9	2013/11/28 06:46:41	11:53:01.71
C/2012	TLESCAN	EQ	16:04:13.44	-22:48:19.9	2013/11/28 06:46:46	11:53:05.72
C/2012	TLESCAN	EQ	16:04:13.53	-22:48:19.8	2013/11/28 06:46:51	11:53:10.73
C/2012	TLESCAN	EQ	16:04:13.62	-22:48:19.8	2013/11/28 06:46:56	11:53:15.75
C/2012	TLESCAN	EQ	16:04:13.72	-22:48:19.8	2013/11/28 06:47:00	11:53:20.76
C/2012	TLESCAN	EQ	16:04:13.79	-22:48:19.8	2013/11/28 06:47:04	11:53:24.77
C/2012	TLESCAN	EQ	16:04:13.86	-22:48:19.8	2013/11/28 06:47:08	11:53:28.78
C/2012	TLESCAN	EQ	16:04:13.94	-22:48:19.8	2013/11/28 06:47:12	11:53:32.79
C/2012	TLESCAN	EQ	16:04:14.01	-22:48:19.7	2013/11/28 06:47:16	11:53:36.80
C/2012	TLESCAN	EQ	16:04:14.08	-22:48:19.7	2013/11/28 06:47:20	11:53:40.82
C/2012	TLESCAN	EQ	16:04:14.16	-22:48:19.7	2013/11/28 06:47:24	11:53:44.83
C/2012	TLESCAN	EQ	16:04:14.23	-22:48:19.7	2013/11/28 06:47:28	11:53:48.84
C/2012	TLESCAN	EQ	16:04:14.30	-22:48:19.7	2013/11/28 06:47:32	11:53:52.85
C/2012	TLESCAN	EQ	16:04:14.37	-22:48:19.7	2013/11/28 06:47:36	11:53:56.86
C/2012	TLESCAN	EQ	16:04:14.45	-22:48:19.6	2013/11/28 06:47:40	11:54:00.87
C/2012	TLESCAN	EQ	16:04:14.52	-22:48:19.6	2013/11/28 06:47:44	11:54:04.88
C/2012	TLESCAN	EQ	16:04:14.59	-22:48:19.6	2013/11/28 06:47:48	11:54:08.89
C/2012	TLESCAN	EQ	16:04:14.67	-22:48:19.6	2013/11/28 06:47:52	11:54:12.90
C/2012	TLESCAN	EQ	16:04:14.74	-22:48:19.6	2013/11/28 06:47:56	11:54:16.91
C/2012	TLESCAN	EQ	16:04:14.81	-22:48:19.6	2013/11/28 06:48:01	11:54:20.92
C/2012	TLESCAN	EQ	16:04:14.91	-22:48:19.5	2013/11/28 06:48:06	11:54:25.94
C/2012	TLESCAN	EQ	16:04:15.00	-22:48:19.5	2013/11/28 06:48:11	11:54:30.95
C/2012	TLESCAN	EQ	16:04:15.09	-22:48:19.5	2013/11/28 06:48:15	11:54:35.97
C/2012	TLESCAN	EQ	16:04:15.16	-22:48:19.5	2013/11/28 06:48:20	11:54:39.98
C/2012	TLESCAN	EQ	16:04:15.25	-22:48:19.5	2013/11/28 06:48:25	11:54:44.99
C/2012	TLESCAN	EQ	16:04:15.34	-22:48:19.5	2013/11/28 06:48:30	11:54:50.00
C/2012	TLESCAN	EQ	16:04:15.44	-22:48:19.4	2013/11/28 06:48:34	11:54:55.02
C/2012	TLESCAN	EQ	16:04:15.51	-22:48:19.4	2013/11/28 06:48:38	11:54:59.03
C/2012	TLESCAN	EQ	16:04:15.58	-22:48:19.4	2013/11/28 06:48:42	11:55:03.04
C/2012	TLESCAN	EQ	16:04:15.66	-22:48:19.4	2013/11/28 06:48:47	11:55:07.05
C/2012	TLESCAN	EQ	16:04:15.75	-22:48:19.4	2013/11/28 06:48:52	11:55:12.06
C/2012	TLESCAN	EQ	16:04:15.84	-22:48:19.3	2013/11/28 06:48:57	11:55:17.08
C/2012	TLESCAN	EQ	16:04:15.93	-22:48:19.3	2013/11/28 06:49:01	11:55:22.09
C/2012	TLESCAN	EQ	16:04:16.00	-22:48:19.3	2013/11/28 06:49:06	11:55:26.10
C/2012	TLESCAN	EQ	16:04:16.10	-22:48:19.3	2013/11/28 06:49:11	11:55:31.12
C/2012	TLESCAN	EQ	16:04:16.19	-22:48:19.3	2013/11/28 06:49:16	11:55:36.13
C/2012	TLESCAN	EQ	16:04:16.28	-22:48:19.3	2013/11/28 06:49:21	11:55:41.14
C/2012	TLESCAN	EQ	16:04:16.37	-22:48:19.2	2013/11/28 06:49:25	11:55:46.16
C/2012	TLESCAN	EQ	16:04:16.44	-22:48:19.2	2013/11/28 06:49:30	11:55:50.17
C/2012	TLESCAN	EQ	16:04:16.54	-22:48:19.2	2013/11/28 06:49:35	11:55:55.18
C/2012	TLESCAN	EQ	16:04:16.63	-22:48:19.2	2013/11/28 06:49:40	11:56:00.20
C/2012	TLESCAN	EQ	16:04:16.72	-22:48:19.2	2013/11/28 06:49:44	11:56:05.21
C/2012	TLESCAN	EQ	16:04:16.79	-22:48:19.1	2013/11/28 06:49:49	11:56:09.22
C/2012	TLESCAN	EQ	16:04:16.88	-22:48:19.1	2013/11/28 06:49:54	11:56:14.23
C/2012	TLESCAN	EQ	16:04:16.97	-22:48:19.1	2013/11/28 06:49:59	11:56:19.25
C/2012	TLESCAN	EQ	16:04:17.07	-22:48:19.1	2013/11/28 06:50:04	11:56:24.26
C/2012	TLESCAN	EQ	16:04:17.16	-22:48:19.1	2013/11/28 06:50:08	11:56:29.28
C/2012	TLESCAN	EQ	16:04:17.23	-22:48:19.0	2013/11/28 06:50:12	11:56:33.29
C/2012	TLESCAN	EQ	16:04:17.30	-22:48:19.0	2013/11/28 06:50:16	11:56:37.30
C/2012	TLESCAN	EQ	16:04:17.38	-22:48:19.0	2013/11/28 06:50:20	11:56:41.31
C/2012	TLESCAN	EQ	16:04:17.45	-22:48:19.0	2013/11/28 06:50:24	11:56:45.32
C/2012	TLESCAN	EQ	16:04:17.52	-22:48:19.0	2013/11/28 06:50:28	11:56:49.33
C/2012	TLESCAN	EQ	16:04:17.60	-22:48:19.0	2013/11/28 06:50:32	11:56:53.34
C/2012	TLESCAN	EQ	16:04:17.67	-22:48:18.9	2013/11/28 06:50:36	11:56:57.35
C/2012	TLESCAN	EQ	16:04:17.74	-22:48:18.9	2013/11/28 06:50:40	11:57:01.36
C/2012	TLESCAN	EQ	16:04:17.82	-22:48:18.9	2013/11/28 06:50:44	11:57:05.37
C/2012	TLESCAN	EQ	16:04:17.89	-22:48:18.9	2013/11/28 06:50:48	11:57:09.38
C/2012	TLESCAN	EQ	16:04:17.96	-22:48:18.9	2013/11/28 06:50:52	11:57:13.40
C/2012	TLESCAN	EQ	16:04:18.04	-22:48:18.9	2013/11/28 06:50:56	11:57:17.41
C/2012	TLESCAN	EQ	16:04:18.11	-22:48:18.8	2013/11/28 06:51:01	11:57:21.42
C/2012	TLESCAN	EQ	16:04:18.20	-22:48:18.8	2013/11/28 06:51:06	11:57:26.43
C/2012	TLESCAN	EQ	16:04:18.29	-22:48:18.8	2013/11/28 06:51:10	11:57:31.44
C/2012	TLESCAN	EQ	16:04:18.37	-22:48:18.8	2013/11/28 06:51:14	11:57:35.46
C/2012	TLESCAN	EQ	16:04:18.44	-22:48:18.8	2013/11/28 06:51:18	11:57:39.47
C/2012	TLESCAN	EQ	16:04:18.51	-22:48:18.8	2013/11/28 06:51:22	11:57:43.48
C/2012	TLESCAN	EQ	16:04:18.59	-22:48:18.7	2013/11/28 06:51:26	11:57:47.49
C/2012	TLESCAN	EQ	16:04:18.66	-22:48:18.7	2013/11/28 06:51:30	11:57:51.50
C/2012	TLESCAN	EQ	16:04:18.73	-22:48:18.7	2013/11/28 06:51:34	11:57:55.51
C/2012	TLESCAN	EQ	16:04:18.81	-22:48:18.7	2013/11/28 06:51:38	11:57:59.52
C/2012	TLESCAN	EQ	16:04:18.88	-22:48:18.7	2013/11/28 06:51:42	11:58:03.53
C/2012	TLESCAN	EQ	16:04:18.95	-22:48:18.7	2013/11/28 06:51:47	11:58:07.54
C/2012	TLESCAN	EQ	16:04:19.05	-22:48:18.6	2013/11/28 06:51:52	11:58:12.56
C/2012	TLESCAN	EQ	16:04:19.14	-22:48:18.6	2013/11/28 06:51:57	11:58:17.57
C/2012	TLESCAN	EQ	16:04:19.23	-22:48:18.6	2013/11/28 06:52:01	11:58:22.58
C/2012	TLESCAN	EQ	16:04:19.30	-22:48:18.6	2013/11/28 06:52:06	11:58:26.60
C/2012	TLESCAN	EQ	16:04:19.39	-22:48:18.6	2013/11/28 06:52:11	11:58:31.61
C/2012	TLESCAN	EQ	16:04:19.49	-22:48:18.5	2013/11/28 06:52:16	11:58:36.62
C/2012	TLESCAN	EQ	16:04:19.58	-22:48:18.5	2013/11/28 06:52:20	11:58:41.64
C/2012	TLESCAN	EQ	16:04:19.65	-22:48:18.5	2013/11/28 06:52:25	11:58:45.65
C/2012	TLESCAN	EQ	16:04:19.74	-22:48:18.5	2013/11/28 06:52:30	11:58:50.66
C/2012	TLESCAN	EQ	16:04:19.83	-22:48:18.5	2013/11/28 06:52:35	11:58:55.67
C/2012	TLESCAN	EQ	16:04:19.93	-22:48:18.4	2013/11/28 06:52:40	11:59:00.69
C/2012	TLESCAN	EQ	16:04:20.02	-22:48:18.4	2013/11/28 06:52:44	11:59:05.70
C/2012	TLESCAN	EQ	16:04:20.09	-22:48:18.4	2013/11/28 06:52:49	11:59:09.71
C/2012	TLESCAN	EQ	16:04:20.18	-22:48:18.4	2013/11/28 06:52:54	11:59:14.73
C/2012	TLESCAN	EQ	16:04:20.27	-22:48:18.4	2013/11/28 06:52:59	11:59:19.74
C/2012	TLESCAN	EQ	16:04:20.37	-22:48:18.3	2013/11/28 06:53:04	11:59:24.75
C/2012	TLESCAN	EQ	16:04:20.46	-22:48:18.3	2013/11/28 06:53:09	11:59:29.77
C/2012	TLESCAN	EQ	16:04:20.55	-22:48:18.3	2013/11/28 06:53:14	11:59:34.78
C/2012	TLESCAN	EQ	16:04:20.64	-22:48:18.3	2013/11/28 06:53:19	11:59:39.80
C/2012	TLESCAN	EQ	16:04:20.73	-22:48:18.2	2013/11/28 06:53:24	11:59:44.81
C/2012	TLESCAN	EQ	16:04:20.82	-22:48:18.2	2013/11/28 06:53:29	11:59:49.82
C/2012	TLESCAN	EQ	16:04:20.92	-22:48:18.2	2013/11/28 06:53:34	11:59:54.84
C/2012	TLESCAN	EQ	16:04:21.01	-22:48:18.2	2013/11/28 06:53:38	11:59:59.85
